Year,artist_link,Descrição,Fonte de Pesquisa,Error,Type,Século,Artist,Título,url,Década,img_url,Technique,Height (cm),Width (cm),Price (BRL),Price (USD),Technique_fix,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,Marc Chagal - Sem titulo - litografia - 18 x 28 - Texto transcrito do catálogo do leilão.,Leilão Galeria Firenze 01 de agosto de 2023,False,Pinturas,,Marc Chagall,Sem Título,https://www.catalogodasartes.com.br/obra/DDUPcUP/,,https://catalogodashboard.pencillabs.com.br/https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtXs-EaEYLi5Cbtqt2Dk_zR_MJ_i9QLl83FA&usqp=CAU,Litografia,28.0,18.0,2500.0,523.01,reprodução,False,2023
1980.0,https://www.catalogodasartes.com.br/cotacao/artista/Siron%20Franco%20%281947%29/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Siron Franco,Cabeça,https://www.catalogodasartes.com.br/obra/ttB/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_665.jpg,Óleo sobre papel colado sobre madeira,23.0,32.0,3000.0,1357.47,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"Lito off set - 2429/3000 - 50 cm diâmetro - a.c.i.d. impressa - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$100,00",Leilão Victor Hugo 10 de Junho de 2014,False,Pinturas,,Marc Chagall,Sem Título,https://www.catalogodasartes.com.br/obra/DUtGDU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_146214.jpg,Lito offset,50.0,50.0,625.0,280.27,reprodução,True,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Técnica utilizada neste objeto: objeto de acrílica e madeira. Múltiplo.,Leilão das Galerias 23 de março de 2010,False,Esculturas/Objetos,,Victor Vasarely,S/t,https://www.catalogodasartes.com.br/obra/UBzBA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_45357.jpg,Técnica Mista,25.0,38.0,7800.0,4062.5,outro,False,2010
1939.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,Registrada no projeto do artista sob o nº 1073 Reproduzida no Raisoneé vol II à pág. 85.,Leilão Palácio dos Leilões 05 de outubro de 2010,False,Pinturas,20.0,Candido Portinari,Abstrato,https://www.catalogodasartes.com.br/obra/UctGD/,30.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_48621.jpg,Óleo sobre madeira,30.0,26.0,150000.0,85714.29,pintura,False,2010
1948.0,https://www.catalogodasartes.com.br/cotacao/artista/Bustamante%20Sa%20-Rubens%20fortes%20Bustamante%20S%C3%A1/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Bustamante Sa,Paisagem,https://www.catalogodasartes.com.br/obra/DGPe/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1290.jpg,Óleo sobre Tela,100.0,80.0,6000.0,2857.14,pintura,True,2007
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Ed. 93/138. Assinado. 58 x 55 cm.,Leilão Bolsa de Arte Dezembro de 2010,False,Pinturas,20.0,Victor Vasarely,s/t,https://www.catalogodasartes.com.br/obra/BzcUP/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_53849.jpg,Serigrafia,55.0,58.0,3000.0,1807.23,reprodução,True,2010
1947.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Alberto Guignard,Paisagem de Sabará,https://www.catalogodasartes.com.br/obra/GGt/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_226.jpg,Óleo sobre madeira,,,270000.0,96428.57,pintura,True,2005
1940.0,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"Edição n° 23/50. Esta obra entrou em pregão com lance inicial de R$ 2.000,00.",Leilão de Obras de Arte James Lisboa 20 de Abril de 2010.,False,Pinturas,20.0,Marc Chagall,La Sirène,https://www.catalogodasartes.com.br/obra/UUUee/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_44400.jpg,litogravura,58.0,46.0,2200.0,1157.89,reprodução,True,2010
1963.0,https://www.catalogodasartes.com.br/cotacao/artista/Orlando%20Teruz%20-%20Orlando%20terus/,"ass. dat. 1963 inf. dir., com atestado de autenticidade de Rogério Teruz, filho do pintor",Soraia Cals Escritório de Arte,False,Pinturas,20.0,Orlando Teruz,Rosas Vermelhas,https://www.catalogodasartes.com.br/obra/ADe/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_710.jpg,Óleo sobre Tela,92.0,72.5,18000.0,8144.8,pintura,False,2007
1942.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"SEM ASSINATURA. Prova de parte do painel de azulejos ""Estrela-do-Mar e Peixe"". Registrado no Projeto sob o n. FCO 1767 e atestado n. 1006-A. Esta obra entrou em pregão com o lance inicial de R$6.000,00.",Leilão TNT maio de 2009.,False,Pinturas,20.0,Candido Portinari,Peixe,https://www.catalogodasartes.com.br/obra/zcGtc/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_38268.jpg,Azulejo pintado,15.0,30.0,6000.0,2764.98,pintura,True,2009
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"ass. e dat. 1958 inf. dir. Reproduzido sob o n. 4352 (FCO1689), na p. 357 do livro Cândido Portinari: catálogo raisonné (Projeto Portinari/Petrobras, 2004), v. 4.",Evandro Carneiro leilão julho/2007,False,Pinturas,20.0,Candido Portinari,Grupo com Homem Doente,https://www.catalogodasartes.com.br/obra/zPcB/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_3985.jpg,Lápis de cor sobre papel,38.0,27.0,75000.0,37500.0,desenho,True,2007
1940.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"carvão s/ papel, ass. inf. dir. e catalogado sob o n. BR 1901 da Galeria Bonino no verso (c. 1940)",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,20.0,Di Cavalcanti,Bordel,https://www.catalogodasartes.com.br/obra/GUUG/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2442.jpg,Carvão sobre papel,94.0,68.0,25000.0,12500.0,desenho,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Vicente do Rego Monteiro - A Força. Óleo sobre tela, 94 x 108 cm. Assinado em cima à esquerda: V. Monteiro. No reverso: etiqueta de José Duarte de Aguiar e Ricardo Camargo. Reproduzido à página 48, figura 30, do livro «Vicente do Rego Montiro um brasileiro da França», por Maria Luiza Guarnieri Atik. - Texto transcrito do catálogo do leilão.",Leilão Dutra 08 e 09 de Setembro de 2021,False,Pinturas,,Vicente do Rego Monteiro,A Força,https://www.catalogodasartes.com.br/obra/PPeett/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_990066.jpg,Óleo sobre Tela,108.0,94.0,160000.0,30476.19,pintura,False,2021
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Vicente do Rego Monteiro (1899-1970) Caleidoscópio Déc. 60 Óleo s/ tela Ass. inf. direito Reproduzido no livro do artista, pag. 12, organizado por Paulo Bruscky. 109 x 109 cm - Texto transcrito do catálogo do leilão.",Leilão TNT Arte 23 e 24 de Setembro de 2019,False,Pinturas,20.0,Vicente do Rego Monteiro,Caleidoscópio,https://www.catalogodasartes.com.br/obra/PGBGPG/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_925292.jpg,Óleo sobre Tela,109.0,109.0,160000.0,39506.17,pintura,False,2019
1931.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,São Francisco falando com pássaros 38 x 51 cm nanquim bico-de-pena e aquarela sobre papel ass. inf. dir. 1931 - Texto transcrito do catálogo do leilão.,Leilão James Lisboa 20 de Março de 2017,False,Pinturas,20.0,Candido Portinari,São Francisco falando com pássaros,https://www.catalogodasartes.com.br/obra/AUBAzz/,30.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_745733.jpg,Nanquim e bico de pena,51.0,38.0,100000.0,32258.06,desenho,False,2017
1945.0,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Martins/,"gravura em metal (água-forte) impressa s/ papel, s/ ass. com esboço de cabeça humana inf. esq. (c. 1945) MI 25 x 29,5 cm ME 42 x 50 cm .SEM ASSINATURA",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,20.0,Maria Martins,Sem Título,https://www.catalogodasartes.com.br/obra/GtDc/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2618.jpg,Gravura em metal(água-forte),29.5,25.0,1000.0,500.0,reprodução,True,2007
1972.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Victor Vasarely - gravura 60 x 50 cm ""SIN - HAT-A,1972"" ass. CID t. 300/340 Alemanha etiqueta ""A Galeria"", ex-coleção Waldemar Szaniecki. - Texto transcrito do catálogo do leilão.",Leilão Sérgio Altit 26 de Novembro de 2019,False,Pinturas,20.0,Victor Vasarely,A Galeria,https://www.catalogodasartes.com.br/obra/PGczee/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_928300.jpg,Gravura,50.0,60.0,1800.0,428.57,reprodução,False,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Apresenta Certificado de Autenticidade emitido pelo Sr. Ranulpho. Esta obra entrou em pregão com o lance inicial de R$295.000,00.",Leilão Errol Flynn Agosto de 2008.,False,Pinturas,,Vicente do Rego Monteiro,s/t,https://www.catalogodasartes.com.br/obra/GPABB/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_29755.jpg,Acrílica sobre tela,125.0,84.5,295000.0,163888.89,pintura,True,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Victor Vasarely (1906 - 1997) - Sem título - Serigrafia sobre papel F.V. 2/15 - 73 x 43 cm - s.d - Assinado e seriado embaixo - Texto transcrito do catálogo do leilão.,Não informada,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/DetUeDc/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1064018.jpg,Serigrafia sobre papel,43.0,73.0,4000.0,787.4,reprodução,False,2022
1920.0,https://www.catalogodasartes.com.br/cotacao/artista/Rodolfo%20Amoedo/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Rodolfo Amoedo,Modelo encabulada,https://www.catalogodasartes.com.br/obra/DDe/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_110.jpg,Oleo sobre cartão colado sobre madeira,13.0,16.0,15750.0,6847.83,outro,True,2001
1947.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Candido Portinari,Cabeça de Mulher,https://www.catalogodasartes.com.br/obra/GBU/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_254.jpg,Óleo sobre madeira,45.7,54.5,136500.0,70725.39,pintura,True,1999
1977.0,https://www.catalogodasartes.com.br/cotacao/artista/Roberto%20Burle%20Marx/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Roberto Burle Marx,Composição geométrica,https://www.catalogodasartes.com.br/obra/UeG/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_402.jpg,Tinta Gráfica sobre lona,244.0,148.0,29000.0,13122.17,pintura,True,2007
1969.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Esta obra entrou em pregão com o lance inicial de R$300,00 Ed. Griffon -1969",Leilão André Cencin outubro de 2011,False,Pinturas,20.0,Victor Vasarely,Gestalt-bleu,https://www.catalogodasartes.com.br/obra/ttDeU/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_66104.jpg,Serigrafia,17.0,17.0,400.0,231.21,reprodução,True,2011
1951.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Cândido Portinari - Sagrada família. Giclée sobre tela, 40x46 cm, 1951, sem assinatura. Com moldura e certificado assinado por João Candido Portinari - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$2.500,00",Leilão Pintura Brasileira 22 de Julho de 2021,False,Pinturas,20.0,Candido Portinari,Sagrada família,https://www.catalogodasartes.com.br/obra/PcBABP/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_985759.jpg,Giclée sobre tela,46.0,40.0,2500.0,479.85,reprodução,True,2021
1989.0,https://www.catalogodasartes.com.br/cotacao/artista/Roberto%20Burle%20Marx/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Roberto Burle Marx,Estruturas,https://www.catalogodasartes.com.br/obra/zce/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_380.jpg,Nanquim e aguada sobre papel,78.0,57.0,3400.0,1538.46,desenho,True,2007
1939.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Retirantes com Botija e Baú 14 x 18 cm gravura em metal sobre papel ass. inf. dir. c.1939 Reproduzido no Raisonné do Artista, Vol. II, pág. 94, sob o registro nº 1109 - [FCO 866]. - Texto transcrito do catálogo do leilão.",Leilão James Lisboa 27 a 29 de Novembro de 2017,False,Pinturas,20.0,Candido Portinari,Retirantes com Botija e Baú,https://www.catalogodasartes.com.br/obra/AABcBe/,30.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_775850.jpg,Gravura em metal sobre papel,18.0,14.0,20000.0,6211.18,reprodução,False,2017
1981.0,https://www.catalogodasartes.com.br/cotacao/artista/Jesus%20Fuertes/,,Renot,False,Pinturas,20.0,Jesus Fuertes,Mulata,https://www.catalogodasartes.com.br/obra/PUt/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_946.jpg,Óleo sobre placa,69.0,69.0,4000.0,1818.18,pintura,False,2007
1947.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Desenho a tinta s/ papel. Registrado no Projeto Portinari sob. nº FCO 5184, reproduzido no catálogo Raisonné do artista e no catálogo da Bolsa de Arte do Rio de Janeiro de abril de 2004, nº 41.",Bel Galeria de Arte - Leilão março de 2008,False,Pinturas,20.0,Candido Portinari,Cabeça de homem,https://www.catalogodasartes.com.br/obra/GADze/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_27130.jpg,Desenho sobre papel,19.0,23.0,24000.0,13333.33,desenho,False,2008
1921.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,Índio 28 x 38 cm grafite sobre papel ass. inf. esq. 1921 Autenticado por Marcelle Monteiro.,Leilão James Lisboa 25 de Junho de 2013,False,Pinturas,20.0,Vicente do Rego Monteiro,Índio,https://www.catalogodasartes.com.br/obra/DDUABA/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_114757.jpg,Grafite sobre papel,38.0,28.0,25000.0,11111.11,desenho,False,2013
1991.0,https://www.catalogodasartes.com.br/cotacao/artista/Yara%20Tupynamba%20-%20Yara%20Tupynamb%C3%A1%20Gordilho%20Santos/,,Palácio dos Leilões,False,Pinturas,20.0,Yara Tupynamba,Uma flor para Sheila,https://www.catalogodasartes.com.br/obra/GPcc/,90.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2988.jpg,Acrílica sobre tela,40.0,50.0,2600.0,1300.0,pintura,True,2007
1915.0,https://www.catalogodasartes.com.br/cotacao/artista/Joao%20Baptista%20da%20Costa%20-%20Jo%C3%A3o%20Batista%20da%20Costa/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Joao Baptista da Costa,Menina com Flores,https://www.catalogodasartes.com.br/obra/DUPD/,10.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1491.jpg,Óleo sobre madeira,38.0,55.0,19950.0,17051.28,pintura,True,1998
1950.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"""Sem titulo"" Serigrafia. E.A - 5. Ass.dat. 1950 inf. dir. 28 x 19 cm. - Texto transcrito do catálogo do leilão.",Leilão Lordello e Gobbi 20 de Março de 2017,False,Pinturas,20.0,Victor Vasarely,Sem tìtulo,https://www.catalogodasartes.com.br/obra/AUtBPA/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_746597.jpg,Serigrafia,19.0,28.0,3000.0,974.03,reprodução,False,2017
1968.0,https://www.catalogodasartes.com.br/cotacao/artista/Kazuo%20Wakabayashi/,csd 68 Coleção JPMorgan Reproduções: Livro Acervo Banco Chase Manhattan 1989 página 73.,Aloísio Cravo Leilões,False,Pinturas,20.0,Kazuo Wakabayashi,Sem título,https://www.catalogodasartes.com.br/obra/GGzG/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2232.jpg,Óleo sobre Tela,99.0,150.0,18000.0,9000.0,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"OBS: no verso P 113-2 ficha 836 onde consta desenho reproduzido no livvro de José Lins do Rego, Menino de Engenho, livro nº 13 série de cem bibliólilos do Brasil. Reproduzido na página 452 do volume iv do catálogo raisonné sob nº(FCO823) de registro no acervo do projeto Portinari, ilustração nº 20. Examinado com moldura.",Leilão Espaço e Arte Março de 2013,False,Pinturas,,Candido Portinari,A vigília,https://www.catalogodasartes.com.br/obra/DeeeAA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_100077.jpg,Desenho à grafite,17.0,27.0,45000.0,22959.18,desenho,False,2013
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,,Leilão James Lisboa Setembro de 2010,False,Pinturas,20.0,Vicente do Rego Monteiro,Dida,https://www.catalogodasartes.com.br/obra/UcBUe/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_48540.jpg,Óleo sobre madeira,21.0,27.0,50000.0,28571.43,pintura,False,2010
1896.0,https://www.catalogodasartes.com.br/cotacao/artista/Alvim%20Correa%20-%20Henrique%20Alvim%20Correa%20/,,Soraia Cals Escritório de Arte,False,Pinturas,19.0,Alvim Correa,Homem na Trincheira,https://www.catalogodasartes.com.br/obra/BzB/,90.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_535.jpg,Óleo sobre Tela,72.0,59.5,10000.0,4524.89,pintura,False,2005
1974.0,https://www.catalogodasartes.com.br/cotacao/artista/Siron%20Franco%20%281947%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Siron Franco,projeto para homem mecânico,https://www.catalogodasartes.com.br/obra/GeU/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_204.jpg,Óleo sobre madeira,60.0,70.0,9980.0,5453.55,pintura,True,2000
1962.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Di Cavalcanti,Aparecida com gato no sofá,https://www.catalogodasartes.com.br/obra/zUc/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_348.jpg,Óleo sobre Tela,146.0,114.0,204750.0,182812.5,pintura,True,1997
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Registrado no Projeto Portinari 1045 - 4297 e reproduzido no catálogo Raisonnè, com dedicatória",Leilão Das Galerias Junho de 2010,False,Pinturas,20.0,Candido Portinari,Pracinha de Brodowsky,https://www.catalogodasartes.com.br/obra/UBUBA/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_45457.jpg,Óleo sobre madeira,27.0,35.0,430000.0,215000.0,pintura,False,2010
1955.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"CÂNDIDO PORTINARI (1903 – 1962) CLICK AQUI E ASSISTA O VIDEO - Consulte pelo WHATSAPP Estudo para o mural da ONU: “Mulher"", 1955. Medidas: 32,5 x 15 cm. Desenho a grafite e lápis de cor sobre papel Estudo para o painel ""Guerra"". - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$60.000,00",Leilão Paiva Frade 8 e 9 de Março de 2022,False,Pinturas,20.0,Candido Portinari,Mulher,https://www.catalogodasartes.com.br/obra/DeGezUB/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1020345.jpg,Técnica mista sobre papel,15.0,32.5,62000.0,12204.72,outro,True,2022
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Mario%20Zanini%20-%20M%C3%A1rio%20Zanini/,"ass. dat. 1964 inf. dir. Com etiqueta da exposição retrospectiva do artista (Museu de Arte Contemporânea da Universidade de São Paulo, 1976) no verso. Ex-coleção Giancarlo Zorlini",Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Mario Zanini,Natureza-Morta,https://www.catalogodasartes.com.br/obra/cUD/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_841.jpg,Óleo sobre papel colado sobre madeira,57.5,46.5,10500.0,4038.46,pintura,True,2001
1941.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Arlequim - Pano, reprodução s/ tecido, autorizada pelo artista - 137,5 x 112 cm - dat. 1941. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$9.800,00",Leilão de sabado 07 de março de 2015,False,Pinturas,20.0,Candido Portinari,Arlequim,https://www.catalogodasartes.com.br/obra/DtDBGA/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161527.jpg,Reprodução s/ tecido,112.0,137.5,9800.0,3234.32,reprodução,True,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"""ARABIANE NIGHTS"" GRAVURA 173/333.. 0.36 X 0.26. - Esta obra entrou em leilão com o lance inicial de R$550,00",Leilão Espaço Arte 19 e 20 de Julho de 2013,False,Pinturas,,Marc Chagall,ARABIANE NIGHTS,https://www.catalogodasartes.com.br/obra/DDAAcA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_117787.jpg,Gravura,26.0,36.0,550.0,247.75,reprodução,True,2013
